,시,이름,매장명,주소
3307,서울,빽다방,태릉입구역점,서울 노원구 동일로 986 104호
3308,서울,빽다방,태평로점,"서울시 중구 세종대로 82, 1층"
3309,서울,빽다방,하계을지병원점,서울 노원구 하계동 179-25 1층
3310,서울,빽다방,한성대입구역점,"서울 성북구 삼선교로 2-1, 1층"
3311,서울,빽다방,한양대점,"서울시 성동구 마조로 21, 1층"
3312,서울,빽다방,한티역점,"서울시 강남구 도곡로 405, 1층"
3313,서울,빽다방,합정역점,서울 마포구 월드컵로1길 14 (합정동) B-112-1호
3314,서울,빽다방,행당무학점,서울특별시 성동구 행당동 317-63
3315,서울,빽다방,홍대거리점,서울특별시 마포구 어울마당로 75
3316,서울,빽다방,홍대극동방송국점,"서울시 마포구 와우산로13길 2, 1층"
3317,서울,빽다방,홍대입구점,"서울특별시 마포구 와우산로23길 44, 1층"
3318,서울,빽다방,홍제삼거리점,"서울시 서대문구 통일로 426, 1층"
3319,서울,빽다방,화곡아덴하임점,"서울특별시 강서구 화곡로 238 (화곡동, 아덴하임) 1층 103호 "
3320,서울,빽다방,화곡역점,서울시 강서구 화곡로25길2
3321,서울,빽다방,화양사거리점,서울특별시 성동구 성수동2가 281-16(아차산로17길 57)
3322,세종,메가커피,세종AK플라자점,"세종특별자치시 가름로 143, KT&G세종타워B 1층 7호(어진동)"
3323,세종,메가커피,세종나성점,"세종특별자치시 나성북1로 12, 1층(나성동)"
3324,세종,메가커피,세종다정점,"세종특별자치시 다정중앙로 52 , 101호(다정동 , 페스티발2)"
3325,세종,메가커피,세종대평점,"세종특별자치시 한누리대로 2236, 상가동 판매시설-2동 1층 A145 ,A146호(대평동 , 해들마을 6단지 상가동)"
3326,세종,메가커피,세종도담점,"세종특별자치시 보듬4로 9 , 카림애비뉴상가1동 1F-55, 56호(도담동 , 도램마을11단지)"
3327,세종,메가커피,세종보람점,"세종특별자치시 한누리대로 2135 , 108호 (보람동 , 스타힐타워)"
3328,세종,메가커피,세종새롬점,"세종특별자치시 새롬중앙로 51 , (새롬동, 에스월드빌딩)1층"
3329,세종,메가커피,세종소담점,"세종특별자치시 소담1로 12 , 109호 (소담동 , 지엘플렉스1)"
3330,세종,메가커피,세종아름점,"세종특별자치시 보듬3로 92, 2동 109호(아름동 ,해피라움)"
3331,세종,메가커피,세종종촌점,"세종특별자치시 도움1로 106, 1층(종촌동 , 메가시티)"
3332,세종,메가커피,세종첫마을점,"세종특별자치시 한누리대로 193 (나성동, 참미르빌딩), 119호"
3333,세종,메가커피,세종해밀점,"세종특별자치시 해밀3로 32, 1층 (해밀동)"
3334,세종,메가커피,조치원역점,"세종특별자치시 조치원읍 조치원로 6-1 , 1층"
3335,세종,메가커피,조치원침산점,"세종특별자치시 조치원읍 행복길 25 , 1층"
3336,세종,벤티,세종나성점,"세종특별자치시 한누리대로 292 (나성동, 행복의아침) 1층 108호"
3337,세종,빽다방,세종고운남측점,"세종특별시 고운동 1720, 103호(세종시 마음로 70)"
3338,세종,빽다방,세종고운하모니점,세종특별시 고운동 1380 하모니타워2 1층 102호
3339,세종,빽다방,세종다온주유소점,"세종특별자치시 세종로 1328, 알뜰주유소"
3340,세종,빽다방,세종다정점,세종특별자치시 다정동 944 1층
3341,세종,빽다방,세종대평점,"세종특별자치시 한누리대로 2236, A 140호"
3342,세종,빽다방,세종도담센트럴점,"세종시 한누리대로 583, 도담센트럴프라자 105호"
3343,세종,빽다방,세종반곡점,"세종특별자치시 한누리대로 1828,108호"
3344,세종,빽다방,세종새롬중앙점,"세종특별자치시 새롬중앙로 47, 세움빌딩 112호"
3345,세종,빽다방,세종소담점,세종특별자치시 한누리대로 2016번지 1층
3346,세종,빽다방,세종시정부청사점,세종특별자치시 도움8로 11-11
3347,세종,빽다방,세종시청점,세종특별자치시 보람동 628-2
3348,세종,빽다방,세종아름점,세종특별자치시 아름동 1293 해피라움 105호
3349,세종,빽다방,세종어반아트리움점,"세종특별자치시 나성북로 30, 퍼스트원 105호"
3350,세종,빽다방,세종종촌점,세종특별자치시 종촌동 658 104호
3351,세종,빽다방,세종첫마을점,세종특별자치시 나성동 715 112호
3352,세종,빽다방,세종한뜰마을4단지점,"세종시 어진동 520 한신더휴리저브2 111호,112호"
3353,세종,빽다방,조치원신흥점,세종시 조치원읍 신흥리 227-2
3354,울산,메가커피,울산꽃바위점,"울산광역시 동구 화문로 63, 101호(방어동)"
3355,울산,메가커피,울산매곡점,"울산광역시 북구 매산로 35, 1층 104호"
3356,울산,메가커피,울산명촌점,"울산광역시 북구 명촌로 81 , 1층 (명촌동)"
3357,울산,메가커피,울산성남점,"울산광역시 중구 만남의거리 26 , 1층 (성남동)"
3358,울산,메가커피,울산송정점,"울산광역시 북구 박상진3로 55 , 상가2동 1층 203호(송정동)"
3359,울산,메가커피,울산업스퀘어점,울산 남구 화합로 185 (삼산동)
3360,울산,메가커피,울산온산점,"울산광역시 울주군 온산읍 덕남로 45 , 1층"
3361,울산,메가커피,울산화봉점,"울산광역시 북구 화봉로 58, 지상1층 101호(연암동 , 신화프라자)"
3362,울산,메가커피,홈플러스울산점,"울산광역시 중구 번영로 475 , 층(복산동)"
3363,울산,벤티,공업탑점,"울산 남구 삼산로 25 (신정동), 1층  "
3364,울산,벤티,대왕암공원점,"울산 동구 등대로 99 (일산동, 대왕암상가) C동"
3365,울산,벤티,무거문수점,울산 남구 무거동 833-1  
3366,울산,벤티,야음대현더샵점,"울산 남구 수암로190번길 18 (야음동, 대현 더샵 1단지) 1단지상가 107호  "
3367,울산,벤티,야음롯데캐슬점,울산 남구 중앙로 2 (야음동) 1층
3368,울산,벤티,언양서부점,"울산 울주군 언양읍 읍성로 48 (서부리) 2동, 1층"
3369,울산,벤티,언양양우내안애점,울산 울주군 언양읍 내곡능골길 93-20 양우내안애더퍼스트상가 2동 107호
3370,울산,벤티,언양점,울산 울주군 언양읍 헌양길 71 (남부리)  
3371,울산,벤티,온산덕신점,울산 울주군 온산읍 덕망로 72 (덕신리) 1층
3372,울산,벤티,우정혁신점,울산 중구 종가4길 3 (유곡동) 1층
3373,울산,벤티,울산강동산하점,울산 북구 산하중앙2로 283 (산하동) 지하1층 B101호
3374,울산,벤티,울산강변공원점,울산 남구 돋질로257번길 21-1 (삼산동)  
3375,울산,벤티,울산구영점,울산 울주군 범서읍 점촌3길 8-2 (구영리)  
3376,울산,벤티,울산남목점,울산 동구 동해안로 3 (서부동)  
3377,울산,벤티,울산남외점,"울산 중구 남외3길 7 (남외동), 1층 111호  "
3378,울산,벤티,울산남창사거리점,울산 울주군 온양읍 남창강변로 17 (운화리) 1층
3379,울산,벤티,울산다운점,울산 중구 구루미7길 46 (다운동)  
3380,울산,벤티,울산달동점,울산 남구 신정로 27 (달동) 1층
3381,울산,벤티,울산대점,울산 남구 대학로 96 (무거동)  
3382,울산,벤티,울산동문점,"울산 울주군 삼남면 울산역로 274 (교동리, 울산역 신도시 동문굿모닝힐) 301동 1층 103호 더벤티 울산동문점"
3383,울산,벤티,울산매곡점,울산 북구 매산로 3 (매곡동) 1동 1층
3384,울산,벤티,울산명촌점,"울산 북구 명촌18길 5 (명촌동, 울산강변효성해링턴 플레이스) 1층 115호"
3385,울산,벤티,울산반구점,"울산 중구 서원5길 2 (반구동), 1층  "
3386,울산,벤티,울산방어점,울산 동구 화문로 64 (방어동) 더벤티 울산방어점
3387,울산,벤티,울산삼산점,"울산 남구 삼산중로74번길 22 (삼산동, 울산폴리프라자) 1층"
3388,울산,벤티,울산상안점,울산 북구 아진로 78 (상안동) 1층
3389,울산,벤티,울산성남점,울산 중구 성남동 219-13  1층 더벤티 울산성남점
3390,울산,벤티,울산성안점,울산 중구 백양로 8 (성안동)  
3391,울산,벤티,울산송정점,"울산 북구 화산로 104 (송정동, 반도유보라 아이비파크)  "
3392,울산,벤티,울산신정점,울산 남구 중앙로 240 (신정동)  
3393,울산,벤티,울산옥동점,울산 남구 문수로 335 (옥동)  
3394,울산,벤티,울산일산점,울산 동구 번덕로 4 (일산동)  
3395,울산,벤티,울산전하스위첸점,울산 동구 바드래1길 55 (전하동) 107호
3396,울산,벤티,울산전하점,울산 동구 진성5길 97 (전하동) 1층 전하 푸르지오 정문 앞
3397,울산,벤티,울산중산점,"울산 북구 중산동 1282-5, 106호  "
3398,울산,벤티,울산진장점,울산 북구 진장유통로 4 (진장동) 지상 1층
3399,울산,벤티,울산호계점,"울산 북구 호계매곡1로 32 (매곡동, 드림인시티 에일린의뜰 2차) 1층"
3400,울산,벤티,울산화봉시장점,울산 북구 화봉로 59 (화봉동)  나동 118호
3401,울산,벤티,천상점,"울산 울주군 범서읍 천상2길 16 (천상리, 신한다솜아파트) 상가 102동 105호"
3402,울산,벤티,태화시장점,울산 중구 평동길 4 (우정동)  
3403,울산,벤티,화봉점,"울산 북구 화산로 19 (화봉동, 화봉휴먼시아아파트) 상가동 103호  "
3404,울산,빽다방,울산공업탑점,"울산시 남구 두왕로 324, 1층"
3405,울산,빽다방,울산남목초교점,"울산시 동구 동해안로 28, 1층"
3406,울산,빽다방,울산달동1호점,울산광역시 남구 달동 신정로23 삼성아파트 205동 103호
3407,울산,빽다방,울산대학교점,"울산시 남구 대학로 84, 1층"
3408,울산,빽다방,울산삼산롯데점,울산광역시 남구 삼산로 278번길 4
3409,울산,빽다방,울산삼산현대점,울산광역시 남구 돋질로 302번길 17
3410,울산,빽다방,울산서부점,울산광역시 동구 방어진순환도로 925
3411,울산,빽다방,울산송정중앙점,울산광역시 북구 송정16길 28
3412,울산,빽다방,울산옥동점,울산광역시 남구 거마로 15
3413,울산,빽다방,울산일산점,"울산시 동구 일산진11길 23, 1층"
3414,울산,빽다방,울산타임스퀘어점,울산광역시 남구 야음동 789-14 울산타임스퀘어 121호
3415,인천,메가커피,가정역점,인천광역시 서구 가정동 619-1
3416,인천,메가커피,가정지구점,인천광역시 서구 가정동 606-1
3417,인천,메가커피,가좌봉화초점,"인천광역시 서구 가정로 127 , 101호 (가좌동)"
3418,인천,메가커피,간석벽산점,"인천광역시 남동구 호구포로 899 , 1층(간석동)"
3419,인천,메가커피,간석북부역점,"인천광역시 남동구 방축로 503 , 우성아파트상가 106~107호(간석동)"
3420,인천,메가커피,간석시장점,"인천광역시 남동구 백범로 312-60 , 1 ,2층 외 1필지 (간석동)"
3421,인천,메가커피,간석역점,"인천광역시 남동구 석산로 15 , 1층 (간석동)"
3422,인천,메가커피,간석오거리역점,"인천광역시 남동구 백범로 404 , 1층 (간석동)"
3423,인천,메가커피,갈산역점,"인천광역시 부평구 부평대로 283 , 1층 에이동 106호(청천동 , 부평우림라이온스밸리)"
3424,인천,메가커피,검단먹거리타운점,"인천광역시 서구 봉수대로1440번안길 28-11, 1층(왕길동)"
3425,인천,메가커피,검단모아미래도점,"인천 서구 서로3로 50 (당하동, 검단신도시 모아미래도 엘리트파크), B220호"
3426,인천,메가커피,검암우체국점,"인천광역시 서구 승학로 410, 1층일부(102호)(검암동)"
3427,인천,메가커피,검암점,"인천광역시 서구 승학로 470 , (검암동)112호"
3428,인천,메가커피,경인교대입구역점,인천광역시 계양구 계양대로 156
3429,인천,메가커피,계산도두리점,"인천광역시 계양구 도두리로 54 , 06호(작전동)"
3430,인천,메가커피,계산삼거리점,"인천광역시 계양구 계양대로 215, 1층(계산동)"
3431,인천,메가커피,계산중앙점,"인천광역시 계양구 경명대로 1138, 1층(계산동)"
3432,인천,메가커피,계양구청점,"인천광역시 계양구 계산새로 93 , (용종동, 밀레니엄프라자)105호"
3433,인천,메가커피,계양효성해링턴점,"인천광역시 계양구 서운로 34, 1층(서운동 , 계양효성해린턴플레이스)"
3434,인천,메가커피,구월로데오점,"인천광역시 남동구 예술로 126 , (구월동)1층 105호"
3435,인천,메가커피,구월아시아드점,"인천광역시 남동구 선수촌공원로 25, 1층 102호 (구월동 , 구월신세계프라자)"
3436,인천,메가커피,구월정각초점,"인천광역시 남동구 용천로 82 , 106동 (구월동 , 다옴프라자)"
3437,인천,메가커피,구월팬더점,"인천 남동구 인주대로 664 (구월동, 메인프라자 2차), 1층 102호"
3438,인천,메가커피,굴포천역점,"인천광역시 부평구 장제로 211, 1층(부평동 , 푸른솔 고시텔)"
3439,인천,메가커피,남동인더스파크역점,"인천광역시 남동구 은청로 4-7, A동 147호"
3440,인천,메가커피,논현은봉초점,"인천 남동구 논고개로 166 (논현동), 1층 일부호(101)호"
3441,인천,메가커피,도화점,"인천광역시 미추홀구 숙골로 90, 102호(도화동 , 도화프라자)"
3442,인천,메가커피,동암남부역점,"인천광역시 부평구 동암남로 4 , 103호(십정동, 리치프라자)"
3443,인천,메가커피,동암북부역점,"인천광역시 부평구 동암광장로 18 , 1층 (십정동)"
3444,인천,메가커피,루원시티점,"인천광역시 서구 신현동 304-2, 루에블리상가 102호"
3445,인천,메가커피,만수역점,"인천광역시 남동구 구월로 358, 1층"
3446,인천,메가커피,백운현대점,"인천광역시 부평구 경원대로 1246 , 1층 (산곡동 , 동심빌딩)"
